node_id,in_degree,out_degree,degree_centrality,pagerank,clustering_coeff,community_id
40f47fe69cf32a73,15,0,0.0004926431949553336,4.951478922151511e-05,0,12
473eed6d5521ff5e,12,0,0.0003941145559642669,4.6257352910905266e-05,0,2
47e2be5dc94f939a,10,0,0.0003284287966368891,4.202104096036247e-05,0,14
58dcb1fcac64a4f2,10,0,0.0003284287966368891,4.3046966995901356e-05,0,0
6e6f743c57c76e56,12,0,0.0003941145559642669,4.3571198912009876e-05,0,0
921e0c946127ab06,11,0,0.000361271676300578,4.690718810617005e-05,0,3
a9b13d20d29aae70,8,0,0.0002627430373095113,4.508352654972384e-05,0,3
af775cc7df6072cd,5,0,0.00016421439831844456,3.102088164963378e-05,0,0
c7cb2c9a27f5a584,6,0,0.00019705727798213345,3.558242108234648e-05,0,16
c8a8bcf2be77bbfd,12,0,0.0003941145559642669,5.100087346162462e-05,0,13
d12e131b1e3f515e,6,0,0.00019705727798213345,3.244773158240015e-05,0,4
dfac629b9eec85ed,8,0,0.0002627430373095113,3.957888402754734e-05,0,1
002bb5682349f75e,0,9,0.0002955859169732002,2.3025411615312558e-05,0,2
079a1be7e79ccd4d,8,0,0.0002627430373095113,4.418262306483785e-05,0,2
282d454d59ecc5e4,14,0,0.00045980031529164474,5.7888368819003074e-05,0,0
62c1600d5ff003ab,10,0,0.0003284287966368891,4.571768207539777e-05,0,15
7bc75389c5862db6,15,0,0.0004926431949553336,6.097012906392847e-05,0,2
900b8a676d996a5a,7,0,0.00022990015764582237,3.5458532334962066e-05,0,2
a692270629501efd,15,0,0.0004926431949553336,5.123692577137313e-05,0,1
bcf857fdab9f6dc3,10,0,0.0003284287966368891,4.4027742610321506e-05,0,12
d58a722df85ec46b,6,0,0.00019705727798213345,3.7402700749273094e-05,0,2
ef8f5a264ac6740d,9,0,0.0002955859169732002,4.071534205489323e-05,0,3
0031210406e9a06b,0,6,0.00019705727798213345,2.3025411615312558e-05,0,12
15c1d2c5b98a6170,11,0,0.000361271676300578,5.173568859454841e-05,0,12
54f23d6cf2a1149a,11,0,0.000361271676300578,4.520683456860487e-05,0,12
77b91844bf3cd3ab,12,0,0.0003941145559642669,5.1206506659292155e-05,0,10
94ffadab2ec017f4,15,0,0.0004926431949553336,5.517285468353283e-05,0,16
dca8c91af80999bd,14,0,0.00045980031529164474,5.6046076776425114e-05,0,15
f5f1927b547c77b1,6,0,0.00019705727798213345,3.6213617658027074e-05,0,12
0034176864941408,0,8,0.0002627430373095113,2.3025411615312558e-05,0,2
0b3324dc8b0304bb,8,0,0.0002627430373095113,3.950770330527781e-05,0,2
43acee87dee900a0,14,0,0.00045980031529164474,5.5094483989316884e-05,0,15
4b4502116ca072c9,9,0,0.0002955859169732002,4.182646925799714e-05,0,2
4def02e32da1e930,9,0,0.0002955859169732002,4.221135398703647e-05,0,3
77422c3af8a2cb2c,7,0,0.00022990015764582237,4.117793378843037e-05,0,10
97963b76f62b652f,7,0,0.00022990015764582237,3.7577417067571013e-05,0,2
a08c1111ea13047c,1,0,3.284287966368891e-05,2.5516736894745884e-05,0,2
fc73fbe6c1003b75,5,0,0.00016421439831844456,3.453296171555221e-05,0,2
003ea586832749f9,0,9,0.0002955859169732002,2.3025411615312558e-05,0,16
153776d554bca5a0,15,0,0.0004926431949553336,5.279507565337637e-05,0,12
4fbbd400bd4a6b8f,15,0,0.0004926431949553336,5.487189905009878e-05,0,7
63633d168254a217,15,0,0.0004926431949553336,5.4109098334060505e-05,0,16
876c59f8c8c796a9,8,0,0.0002627430373095113,3.9526258963647225e-05,0,7
90bd52cfde0c4fde,11,0,0.000361271676300578,4.71868145739567e-05,0,7
b138a98ffbd9cb82,10,0,0.0003284287966368891,4.374569400040175e-05,0,16
b35453b6e465b38e,17,0,0.0005583289542827115,5.5660196512808595e-05,0,13
b905c1dc2b167661,12,0,0.0003941145559642669,4.933459746304261e-05,0,2
ebfc9ee6c09adfe1,7,0,0.00022990015764582237,4.0733593522141825e-05,0,3
0042ce9601949266,0,8,0.0002627430373095113,2.3025411615312558e-05,0,13
024cf2f413db806e,11,0,0.000361271676300578,4.8999185271742266e-05,0,13
10300b55cc229131,17,0,0.0005583289542827115,6.427616112610556e-05,0,12
469c2451dcb6725c,10,0,0.0003284287966368891,4.584746106903058e-05,0,12
b4095533c5cc0664,12,0,0.0003941145559642669,5.353821456151503e-05,0,0
c1114ba268b1e43c,8,0,0.0002627430373095113,3.997577047898954e-05,0,12
c74b9d620c479bef,12,0,0.0003941145559642669,5.025743036236516e-05,0,2
c82e5ecae6afa4e6,11,0,0.000361271676300578,4.907036599401179e-05,0,1
ee5686eab4d16fab,10,0,0.0003284287966368891,5.031926412110436e-05,0,13
0044ca6698b1bb9d,0,8,0.0002627430373095113,2.3025411615312558e-05,0,13
129000d3c0b6a4dc,9,0,0.0002955859169732002,4.14211760701253e-05,0,3
1384286400d5f9ef,13,0,0.00042695743562795585,4.7307467833965225e-05,0,13
1b5d09d02f86db6e,10,0,0.0003284287966368891,4.5826471881694694e-05,0,10
22ca4b3730fd71ea,8,0,0.0002627430373095113,3.893582399815514e-05,0,1
30eefaa95e1e1789,12,0,0.0003941145559642669,4.6811138539756445e-05,0,4
5cd3cbbf30758bab,13,0,0.00042695743562795585,4.796239131706901e-05,0,3
de5755212a1281fd,10,0,0.0003284287966368891,4.286851742293894e-05,0,13
faea698ebe8cb2d1,8,0,0.0002627430373095113,3.8159047956078506e-05,0,13
0045c5b7a0c0abc8,0,8,0.0002627430373095113,2.3025411615312558e-05,0,10
2079cca82584a0fc,8,0,0.0002627430373095113,4.1610272332316044e-05,0,10
5ba6c8b728836ae7,7,0,0.00022990015764582237,3.6518831967152456e-05,0,10
9cf8e02339573476,10,0,0.0003284287966368891,4.193346157130748e-05,0,8
9edc8b2dc699bdbb,6,0,0.00019705727798213345,3.9002248277444736e-05,0,0
a6e4f0bd26cfc332,15,0,0.0004926431949553336,5.6309948746858615e-05,0,13
ab65522c9d2328db,9,0,0.0002955859169732002,4.126421345178736e-05,0,0
caba042f96dfa4b6,11,0,0.000361271676300578,4.64327247854689e-05,0,8
e4bef3fbbcda01e0,8,0,0.0002627430373095113,4.172890686943193e-05,0,13
004d66c78677cc78,0,5,0.00016421439831844456,2.3025411615312558e-05,0,2
73d1b834c8d77ab3,10,0,0.0003284287966368891,4.5645707528171265e-05,0,2
8e3e7c8ae61ea78a,8,0,0.0002627430373095113,4.386554530200086e-05,0,2
9f1c3f15050341a4,6,0,0.00019705727798213345,3.7539088986348964e-05,0,7
a630705c0665dd8a,11,0,0.000361271676300578,5.039835381251493e-05,0,13
b4a272bbf62e2463,10,0,0.0003284287966368891,4.812200869427945e-05,0,1
0058effd07541647,0,11,0.000361271676300578,2.3025411615312558e-05,0,1
15a3baae0ceccefe,10,0,0.0003284287966368891,4.5333378074861804e-05,0,13
24d5bc75c4c5d4a8,9,0,0.0002955859169732002,4.152269294326104e-05,0,13
2d3b29c33ee2ec1a,11,0,0.000361271676300578,4.909409290143497e-05,0,7
79479b2e7ab3a061,13,0,0.00042695743562795585,5.243311587335081e-05,0,12
9ace8db1d79444f7,8,0,0.0002627430373095113,3.80047226310942e-05,0,3
af4592b0d254e13d,9,0,0.0002955859169732002,3.7133298031188526e-05,0,1
b6dc3ba753d84ba2,12,0,0.0003941145559642669,5.1641499962050346e-05,0,1
c353c054c9271f3c,8,0,0.0002627430373095113,3.805936641788697e-05,0,7
d2fe78671dc64b88,17,0,0.0005254860746190226,6.526550126593248e-05,0,3
d32f805ca48fc9cf,10,0,0.0003284287966368891,4.5342006041197504e-05,0,15
e50a211c531914b9,15,0,0.0004926431949553336,5.2353528414651626e-05,0,0
0063e0150188be1d,0,13,0.00042695743562795585,2.3025411615312558e-05,0,8
122b596d6b1ba0ff,9,0,0.0002955859169732002,4.04385281349562e-05,0,0
25d8d8b025f6dc51,12,0,0.0003941145559642669,5.002943342390143e-05,0,1
27e809ac1bd0f30d,9,0,0.0002955859169732002,4.2284395643221544e-05,0,1
30433794b559df39,14,0,0.00045980031529164474,5.637935962987979e-05,0,8
4537b9b7dda689a9,9,0,0.0002955859169732002,4.5534559020670196e-05,0,15
478d588c2fe74957,8,0,0.0002627430373095113,3.7742288655049996e-05,0,8
6cf979e761c3f6ec,10,0,0.0003284287966368891,4.224918430096992e-05,0,10
9f5d5c62c27e8986,6,0,0.00019705727798213345,3.366054158106934e-05,0,16
a866b13cd319bc7e,8,0,0.0002627430373095113,4.067887490758673e-05,0,8
a8e98276e4970778,12,0,0.0003941145559642669,4.778861522587178e-05,0,8
ad00716b055dd096,8,0,0.0002627430373095113,3.911449480102359e-05,0,8
de300185b3f1f913,15,0,0.0004926431949553336,5.554652012829288e-05,0,16
e5783218252037a0,18,0,0.0005911718339464004,6.037897510124177e-05,0,8
0064ab7261aee94b,0,8,0.0002627430373095113,2.3025411615312558e-05,0,13
363d232931bd4c44,7,0,0.00022990015764582237,3.596520412727839e-05,0,13
4ebea966c4c85888,12,0,0.0003941145559642669,5.1917097117504154e-05,0,12
9aa59ed70ad9c30d,16,0,0.0005254860746190226,5.6242086473179726e-05,0,13
a51ff603c879b1ee,11,0,0.000361271676300578,4.638872768790447e-05,0,1
affb4c8eabef8f10,15,0,0.0004926431949553336,5.402066167911958e-05,0,13
b24ef470ff9ac9c6,18,0,0.0005911718339464004,5.8861014234376133e-05,0,3
b7dd3cad38e708c7,11,0,0.000361271676300578,4.473696990190655e-05,0,12
b8fe2d48f8d6ac79,12,0,0.0003941145559642669,4.906713050663592e-05,0,1
00714ad1f4cc1949,0,13,0.00042695743562795585,2.3025411615312558e-05,0,13
0966e03deb9b3d03,13,0,0.00042695743562795585,4.921820287872543e-05,0,13
206236542f40b3f8,12,0,0.0003941145559642669,4.867571949536829e-05,0,15
5da55d4ddca6cbf0,10,0,0.0003284287966368891,4.562946665036289e-05,0,13
61fd14977c409c95,12,0,0.0003941145559642669,4.509417323895218e-05,0,11
63c3a501ea61c493,11,0,0.000361271676300578,4.923056409972562e-05,0,13
71c196708e204a8a,8,0,0.0002627430373095113,3.9668620408186265e-05,0,7
8b249d18694876d1,6,0,0.00019705727798213345,3.55586941749233e-05,0,16
b4b47842bb79ed9a,10,0,0.0003284287966368891,4.131116949934513e-05,0,1
b7a3d4a0c32f30a7,16,0,0.0005254860746190226,6.274561780833372e-05,0,2
c51d58c028fd54c7,7,0,0.00022990015764582237,3.786883216130693e-05,0,13
cbcd07186f103bd7,7,0,0.00022990015764582237,3.945903272594823e-05,0,10
dd5592c79daf011e,12,0,0.0003941145559642669,5.0819188401286355e-05,0,13
e00d13b5837d8022,9,0,0.0002955859169732002,4.053415476184353e-05,0,2
0074ced9e5b88f7a,0,12,0.0003941145559642669,2.3025411615312558e-05,0,2
06ecaeda74db4e15,5,0,0.00016421439831844456,3.356806748034311e-05,0,13
16edb1e6b493f69e,8,0,0.0002627430373095113,4.199974758190578e-05,0,1
36bbbe505e3d4381,9,0,0.0002955859169732002,4.191274892135413e-05,0,4
4c02d618c09e72b9,10,0,0.0003284287966368891,4.54006043125608e-05,0,2
574a0e009b657d32,13,0,0.00042695743562795585,4.831753808926437e-05,0,13
7debd90c3aadeba4,13,0,0.00042695743562795585,4.695052964746876e-05,0,3
8289a4121a63f0e0,10,0,0.0003284287966368891,4.376740218493228e-05,0,1
8b808095bb9e76e3,13,0,0.00042695743562795585,4.846137537015032e-05,0,3
abdc86b207bd304c,12,0,0.0003941145559642669,4.954844382097199e-05,0,0
d2aee43dce6f5934,17,0,0.0005583289542827115,5.59940958819573e-05,0,1
d9127967f277802a,9,0,0.0002955859169732002,4.397627086997569e-05,0,8
fa180480c4f4def1,11,0,0.000361271676300578,4.4868186889928654e-05,0,2
0074d2d779ffce9b,0,10,0.0003284287966368891,2.3025411615312558e-05,0,1
04bb1074663bb75b,15,0,0.0004926431949553336,5.624638093606175e-05,0,1
0656c734cf63a1ea,10,0,0.0003284287966368891,3.966101563016601e-05,0,16
3d46e9cb3514bf09,13,0,0.00042695743562795585,4.9764640746653076e-05,0,2
4a04b0f6cc421cc7,14,0,0.00045980031529164474,5.425024301411632e-05,0,3
58ae7d513795fe35,5,0,0.00016421439831844456,3.469905006751444e-05,0,0
733bcc94e391e65a,5,0,0.00016421439831844456,3.1866422350532365e-05,0,1
79f5fe395fbbcf77,7,0,0.00022990015764582237,3.873334332664875e-05,0,1
7c7f0c6dec3dd702,14,0,0.00045980031529164474,5.183656943170429e-05,0,1
aaf0ef2e1ef934fd,10,0,0.0003284287966368891,4.652295893339642e-05,0,0
df111328010b4612,9,0,0.0002955859169732002,4.753602598064651e-05,0,3
0078fa7f7e300eae,0,8,0.0002627430373095113,2.3025411615312558e-05,0,7
06b971abb0260bb8,11,0,0.000361271676300578,5.2114600116124555e-05,0,13
08325f2e99703099,12,0,0.0003941145559642669,4.699814125129221e-05,0,4
242552161bd391d2,7,0,0.00022990015764582237,3.93660608579334e-05,0,7
2f0418b071f5099c,12,0,0.0003941145559642669,5.3837538624392e-05,0,12
33a5f9c088692f0c,10,0,0.0003284287966368891,4.410159761174937e-05,0,1
9673b4c0754a138a,7,0,0.00022990015764582237,3.7587186970627624e-05,0,10
b47e51cad71af3e7,11,0,0.000361271676300578,4.687441029288491e-05,0,8
dca5fd254b5604bd,12,0,0.0003941145559642669,5.3119758194233584e-05,0,10
007edae9880878ee,0,8,0.0002627430373095113,2.3025411615312558e-05,0,2
1a00567bf4cacdc2,7,0,0.00022990015764582237,3.986432591382007e-05,0,2
2099ed9464c45384,6,0,0.00019705727798213345,3.568839020734136e-05,0,2
2c4ed1a8fd29845f,10,0,0.0003284287966368891,4.301483335204852e-05,0,0
41203d66ccfc576a,6,0,0.00019705727798213345,4.2759727616642016e-05,0,2
5a4bdf23e6e2cb97,15,0,0.0004926431949553336,5.990781070884543e-05,0,8
5f16f45e8f8f5a9e,9,0,0.0002955859169732002,4.10415455513545e-05,0,2
65c7f09569b3c816,9,0,0.0002955859169732002,4.319997512966875e-05,0,13
f489a2bfcd281eed,11,0,0.000361271676300578,4.625549197698973e-05,0,1
0084a4624f84f215,0,8,0.0002627430373095113,2.3025411615312558e-05,0,13
1be29031aae325f1,11,0,0.000361271676300578,4.821973700527421e-05,0,13
65020bcfc4f46e2b,7,0,0.00022990015764582237,3.83555737417935e-05,0,1
69b0842532e51c8b,8,0,0.0002627430373095113,3.893106755517521e-05,0,16
84dd9f5fc215520b,8,0,0.0002627430373095113,4.015090973681371e-05,0,13
d5d147c6ca4f9d64,13,0,0.00042695743562795585,4.858468338903135e-05,0,4
dbf8ad5a023f9c7e,8,0,0.0002627430373095113,4.576441689304948e-05,0,1
e97e3947b80e8cb9,10,0,0.0003284287966368891,4.5342089002412266e-05,0,3
f53cce0fd67139e9,11,0,0.000361271676300578,5.0413599155746115e-05,0,13
0087802f838c0ccb,0,7,0.00022990015764582237,2.3025411615312558e-05,0,16
